Plaintext,Encryption Key,EM Traces,EM Traces Parsed,Mean,Vulnerable
6D9E52AB804C4C72,A1B2C3D4E5F6G7H8,0.03147017454059283 0.8067048305981789 1.0247342347776638 -0.00477141703963313 0.8008954902371804 1.0288624572502747 0.009939419269915761 0.8654486590465715 1.148346779220162 -0.03172256695282999 0.008355853554360993 1.0527526103172835 0.9340988398248075 1.1626759955918327 1.0704971604470441 -0.015450273896371856 0.03149991285630655 1.2081215714157187 -0.018919133723683895 1.039596588291962 -0.005494536630494081 -0.015135524599233384 1.1006391183792394 0.02686872990110614 0.8078649607841751 0.03308365750466517 0.9486540068787793 -0.040778819042908136 0.9617782997902964 0.028066815327012953 0.8274226054797224 1.1643049249222857 1.1411048189170252 0.011252895129577414 -0.004803764876701433 -0.021972246145368995 0.02795114412983422 0.031005686401880377 0.01468433748765597 -0.009568618746722102 0.019705584416537424 0.9656596832274732 0.030398045090044568 -0.02639553421537047 1.0276760253629127 1.0225314094491353 -0.009248925314186928 0.004080223213493484 -0.019995327021653644 0.8410299545484631 -0.011164347461405995 0.006710746904079351 0.8677601638676328 0.8488844573059987 0.018731662687998075 0.0033090037065706345 -0.054761626905601705 0.7994773060398276 1.172244344299836 1.0970215963770436 0.02056579689648419 0.008483637811578333 1.0587919755876984 -0.02222506695068314,"[ 0.03147017  0.80670483  1.02473423 -0.00477142  0.80089549  1.02886246
  0.00993942  0.86544866  1.14834678 -0.03172257  0.00835585  1.05275261
  0.93409884  1.162676    1.07049716 -0.01545027  0.03149991  1.20812157
 -0.01891913  1.03959659 -0.00549454 -0.01513552  1.10063912  0.02686873
  0.80786496  0.03308366  0.94865401 -0.04077882  0.9617783   0.02806682
  0.82742261  1.16430492  1.14110482  0.0112529  -0.00480376 -0.02197225
  0.02795114  0.03100569  0.01468434 -0.00956862  0.01970558  0.96565968
  0.03039805 -0.02639553  1.02767603  1.02253141 -0.00924893  0.00408022
 -0.01999533  0.84102995 -0.01116435  0.00671075  0.86776016  0.84888446
  0.01873166  0.003309   -0.05476163  0.79947731  1.17224434  1.0970216
  0.0205658   0.00848364  1.05879198 -0.02222507]",0.4507708822741105,No
ABC18005B88373CA,A1B2C3D4E5F6G7H8,1.1241842721764623 -0.01679324508647513 0.9127966533278082 0.022601911859779 0.879142054972475 -0.03644132623156784 0.9634244673561334 1.0214608631379258 0.9929434658524731 1.0529190101702133 0.032985303022500204 0.0023017186157783137 -0.0026114859726206903 0.027962332276952932 0.0015106351002449852 1.1079546586214535 0.9047893674215836 -0.010460987518936777 0.03064684431607936 -0.015616069140919148 0.010143125528706536 0.04336670715288087 -0.0011732103416832334 0.002549745416397692 -0.01541294473356676 0.007026447676858985 0.036870756631523845 -0.00012245527568573622 0.017052254767571332 1.155603630626326 0.0018837858417356406 0.9636686161852375 1.1130640460520165 -0.0217664547916242 1.1160250668076366 0.8878527702401798 0.891610302598649 0.013348491743265942 -0.00043056687782219906 0.005531577466160323 0.945457943302895 -0.0020212238092240913 -0.01300379476908008 -0.021747379712888325 0.023980001288062575 -0.003396640892401312 1.1265966858612408 0.9224161458045498 0.004271018368518813 1.1428622626490519 0.823945600475987 1.091135166483579 -0.013197875674645783 -0.019784367014802066 1.0787073191429484 0.9314167543364013 0.8200864677521854 0.8488401586204164 -0.025259562589967734 -0.01757576941187695 1.0779970521646185 -0.00020180610467376029 0.998725096032955 0.010611051697454134,"[ 1.12418427e+00 -1.67932451e-02  9.12796653e-01  2.26019119e-02
  8.79142055e-01 -3.64413262e-02  9.63424467e-01  1.02146086e+00
  9.92943466e-01  1.05291901e+00  3.29853030e-02  2.30171862e-03
 -2.61148597e-03  2.79623323e-02  1.51063510e-03  1.10795466e+00
  9.04789367e-01 -1.04609875e-02  3.06468443e-02 -1.56160691e-02
  1.01431255e-02  4.33667072e-02 -1.17321034e-03  2.54974542e-03
 -1.54129447e-02  7.02644768e-03  3.68707566e-02 -1.22455276e-04
  1.70522548e-02  1.15560363e+00  1.88378584e-03  9.63668616e-01
  1.11306405e+00 -2.17664548e-02  1.11602507e+00  8.87852770e-01
  8.91610303e-01  1.33484917e-02 -4.30566878e-04  5.53157747e-03
  9.45457943e-01 -2.02122381e-03 -1.30037948e-02 -2.17473797e-02
  2.39800013e-02 -3.39664089e-03  1.12659669e+00  9.22416146e-01
  4.27101837e-03  1.14286226e+00  8.23945600e-01  1.09113517e+00
 -1.31978757e-02 -1.97843670e-02  1.07870732e+00  9.31416754e-01
  8.20086468e-01  8.48840159e-01 -2.52595626e-02 -1.75757694e-02
  1.07799705e+00 -2.01806105e-04  9.98725096e-01  1.06110517e-02]",0.42114456939052203,Yes
6F971278D597AB96,A1B2C3D4E5F6G7H8,-0.03869730303697455 0.8015003270587997 1.0255519810678202 -0.003027015379472774 1.137597031170247 1.0756631828069232 1.035036229435752 1.1112625432546703 1.1374979464750745 -0.010130133023988469 0.02105625452258492 0.9296354803383078 0.006946033590287011 1.0904570879784647 0.7819999669415204 0.9105069901898859 0.0008395693530394898 0.02557908811974602 0.0001363215452465673 0.9188521930966818 -0.016378086159945904 -0.0019887312368358527 1.0086628488665952 -0.01877699201275343 0.01003860611585498 0.8614391566811134 1.1741643764669785 1.1440646650992008 1.1832328493910058 0.011949238227360902 0.013725619501160736 0.022899813819076638 1.1560234902132622 1.0983021285331822 -0.030983874819103134 0.9811998523264144 0.029488492356276787 1.104852369428646 0.014995667014323007 0.8320867735880382 1.1977229254368844 -0.008583103436139944 0.007626313009323213 1.0146473186246674 0.029607100787019267 0.9005876240834363 1.0497647461018493 1.1657301119716144 1.1226447565741569 -0.0030346405586456353 0.9849342818826886 0.021818709256265528 1.0931559413720449 0.025142144797482762 1.0159789617430213 0.9364080399261454 1.2065038213176087 0.016942801767041056 0.00598255911591188 1.0777209463467468 0.00822759554336377 0.8285412735783797 1.173737253468972 -0.006151386543136059,"[-3.86973030e-02  8.01500327e-01  1.02555198e+00 -3.02701538e-03
  1.13759703e+00  1.07566318e+00  1.03503623e+00  1.11126254e+00
  1.13749795e+00 -1.01301330e-02  2.10562545e-02  9.29635480e-01
  6.94603359e-03  1.09045709e+00  7.81999967e-01  9.10506990e-01
  8.39569353e-04  2.55790881e-02  1.36321545e-04  9.18852193e-01
 -1.63780862e-02 -1.98873124e-03  1.00866285e+00 -1.87769920e-02
  1.00386061e-02  8.61439157e-01  1.17416438e+00  1.14406467e+00
  1.18323285e+00  1.19492382e-02  1.37256195e-02  2.28998138e-02
  1.15602349e+00  1.09830213e+00 -3.09838748e-02  9.81199852e-01
  2.94884924e-02  1.10485237e+00  1.49956670e-02  8.32086774e-01
  1.19772293e+00 -8.58310344e-03  7.62631301e-03  1.01464732e+00
  2.96071008e-02  9.00587624e-01  1.04976475e+00  1.16573011e+00
  1.12264476e+00 -3.03464056e-03  9.84934282e-01  2.18187093e-02
  1.09315594e+00  2.51421448e-02  1.01597896e+00  9.36408040e-01
  1.20650382e+00  1.69428018e-02  5.98255912e-03  1.07772095e+00
  8.22759554e-03  8.28541274e-01  1.17373725e+00 -6.15138654e-03]",0.5844205958604871,Yes
FCC1B743280C58ED,A1B2C3D4E5F6G7H8,0.828897109693416 1.046873091129301 1.0644714826302681 0.782153905525776 1.1480609592116073 0.9837472576336853 -0.010877075581588368 -0.007568316224898816 1.2033814906923024 0.8344961113574924 0.036646653780153596 -0.016067796440930412 0.010633471682496273 -0.011227876430860206 0.03313521669155925 1.10151594313324 0.9593329062523469 0.008058462209998325 0.9414605494286992 1.0959427500278462 0.03868342275981809 0.8121261774796044 0.8828822606311351 1.1692101387502194 0.02296319155731438 1.1129077335866588 -0.016206081382496344 -0.03457514944976205 -0.005636693058895965 0.005989552329733883 0.9982480962527456 0.7749402159945035 -0.02072192128674813 0.00665072375350284 0.9542211082152583 -0.0006157305501646199 0.9550220517618392 -0.012499723844888774 0.021311905371862176 0.023716042270967908 -0.012736512611793892 -0.027519414164451913 -0.023474730811827684 -0.02055961545957815 0.9886509224720877 1.1399807316514412 0.005875130005525301 -0.03701500707867758 -0.0225907433423099 1.2105693973208393 -0.038742799671804815 0.9898189472517632 0.8179266248215865 0.027922638334988086 -0.00532850795181555 0.003280231735339847 1.1636479032644231 0.8874136804648005 0.9463425393334074 0.01417496815961686 1.0768399845243521 1.140541927640972 0.002043626392651863 1.1597795704439726,"[ 8.28897110e-01  1.04687309e+00  1.06447148e+00  7.82153906e-01
  1.14806096e+00  9.83747258e-01 -1.08770756e-02 -7.56831622e-03
  1.20338149e+00  8.34496111e-01  3.66466538e-02 -1.60677964e-02
  1.06334717e-02 -1.12278764e-02  3.31352167e-02  1.10151594e+00
  9.59332906e-01  8.05846221e-03  9.41460549e-01  1.09594275e+00
  3.86834228e-02  8.12126177e-01  8.82882261e-01  1.16921014e+00
  2.29631916e-02  1.11290773e+00 -1.62060814e-02 -3.45751494e-02
 -5.63669306e-03  5.98955233e-03  9.98248096e-01  7.74940216e-01
 -2.07219213e-02  6.65072375e-03  9.54221108e-01 -6.15730550e-04
  9.55022052e-01 -1.24997238e-02  2.13119054e-02  2.37160423e-02
 -1.27365126e-02 -2.75194142e-02 -2.34747308e-02 -2.05596155e-02
  9.88650922e-01  1.13998073e+00  5.87513001e-03 -3.70150071e-02
 -2.25907433e-02  1.21056940e+00 -3.87427997e-02  9.89818947e-01
  8.17926625e-01  2.79226383e-02 -5.32850795e-03  3.28023174e-03
  1.16364790e+00  8.87413680e-01  9.46342539e-01  1.41749682e-02
  1.07683998e+00  1.14054193e+00  2.04362639e-03  1.15977957e+00]",0.4860707048479629,No
13FF8ABE11D99D93,A1B2C3D4E5F6G7H8,0.0138982100494252 0.0010144040514439307 -0.016539511779404596 0.9552355774964971 0.03361716773070202 -0.03539943819257971 1.0444172380146617 1.0095926589973758 1.134772583633231 0.9367017118020138 1.1066843386005916 1.114468534695432 1.086469505593422 0.94078470225822 0.8656799769855662 0.9126979850270633 1.088877979033728 -0.0023150173974816803 -0.014404586974644147 0.011901109529784955 1.1292792543104024 -0.027141344536536462 0.9446966897046645 0.005338579241326055 1.1023065796237321 -0.0059841910287459004 1.076514150258719 0.8410795379252922 1.101877489012939 0.8193149457728056 1.1925922587360587 0.024382949626638898 -0.05155527747554513 -0.004065121010163451 -0.011099265726078097 0.8816358082377063 -0.006874828532426848 0.007525680739909743 0.007377840400571022 1.0663881245656996 1.0882526040050626 0.8367564911949195 0.0013027907670247589 0.8620770981365993 1.0795179676212086 0.014511834972573495 -0.013979704382743745 1.1179713245789404 0.9699210498837221 -0.0027828529859617074 -0.030742313857876184 0.885334425295345 0.8896298832312299 0.960356584821931 -0.017235747213735435 1.0630854989602914 0.8263532044708749 -0.018282349451149104 -0.0007868281194404375 0.9076208380052717 -0.018215635913730956 0.0002323467696915618 0.9965790752316697 1.0798814030293613,"[ 1.38982100e-02  1.01440405e-03 -1.65395118e-02  9.55235577e-01
  3.36171677e-02 -3.53994382e-02  1.04441724e+00  1.00959266e+00
  1.13477258e+00  9.36701712e-01  1.10668434e+00  1.11446853e+00
  1.08646951e+00  9.40784702e-01  8.65679977e-01  9.12697985e-01
  1.08887798e+00 -2.31501740e-03 -1.44045870e-02  1.19011095e-02
  1.12927925e+00 -2.71413445e-02  9.44696690e-01  5.33857924e-03
  1.10230658e+00 -5.98419103e-03  1.07651415e+00  8.41079538e-01
  1.10187749e+00  8.19314946e-01  1.19259226e+00  2.43829496e-02
 -5.15552775e-02 -4.06512101e-03 -1.10992657e-02  8.81635808e-01
 -6.87482853e-03  7.52568074e-03  7.37784040e-03  1.06638812e+00
  1.08825260e+00  8.36756491e-01  1.30279077e-03  8.62077098e-01
  1.07951797e+00  1.45118350e-02 -1.39797044e-02  1.11797132e+00
  9.69921050e-01 -2.78285299e-03 -3.07423139e-02  8.85334425e-01
  8.89629883e-01  9.60356585e-01 -1.72357472e-02  1.06308550e+00
  8.26353204e-01 -1.82823495e-02 -7.86828119e-04  9.07620838e-01
 -1.82156359e-02  2.32346770e-04  9.96579075e-01  1.07988140e+00]",0.5587359996570797,Yes
E466F2B07BA0F00F,A1B2C3D4E5F6G7H8,0.9823600463871976 0.9607409786864541 0.9999533676211837 0.024310506776767306 -0.012500916105232329 1.1350022855421151 0.015583388630531271 0.001038590510625927 -0.021186490703591097 0.823063288078115 0.9481576326284722 -0.009623427561749243 -0.023345758411644667 0.9754801086205408 1.1053970471194874 -0.008147483840809959 0.9172290382021441 1.0307518918672876 1.1048762209403358 0.8270916476802276 0.0020175891743526787 -0.024951456172645374 0.8408728008200155 0.023529362403119248 1.1088092245327512 0.028285782892520796 0.8313582144189131 0.8199993301666241 -0.013818758799956633 0.04483462590852685 -0.0011165238922271952 -0.021333478845774162 0.007583012058702307 0.94485234799016 0.8351403933833756 1.00596081903856 1.0083825952198102 0.0024009413658622383 0.8838194672568149 1.0274086570586627 1.0093361679480497 0.016014990966965962 0.8820797804793872 0.011998421269676119 0.04089617575952747 0.014110806667098108 0.0066591605523078 -0.013139458889985503 1.081692543805019 1.0983777954683385 1.0139674830767922 0.9467619999011266 -0.010870199634784129 -0.004875154664217116 0.007866525006673538 0.02442126080505169 -0.03776189234432936 0.013293489948975269 0.02404521726865922 -0.002051977586835591 1.1838632021900048 0.9028572612791007 1.0473238163819607 0.8114523947858525,"[ 9.82360046e-01  9.60740979e-01  9.99953368e-01  2.43105068e-02
 -1.25009161e-02  1.13500229e+00  1.55833886e-02  1.03859051e-03
 -2.11864907e-02  8.23063288e-01  9.48157633e-01 -9.62342756e-03
 -2.33457584e-02  9.75480109e-01  1.10539705e+00 -8.14748384e-03
  9.17229038e-01  1.03075189e+00  1.10487622e+00  8.27091648e-01
  2.01758917e-03 -2.49514562e-02  8.40872801e-01  2.35293624e-02
  1.10880922e+00  2.82857829e-02  8.31358214e-01  8.19999330e-01
 -1.38187588e-02  4.48346259e-02 -1.11652389e-03 -2.13334788e-02
  7.58301206e-03  9.44852348e-01  8.35140393e-01  1.00596082e+00
  1.00838260e+00  2.40094137e-03  8.83819467e-01  1.02740866e+00
  1.00933617e+00  1.60149910e-02  8.82079780e-01  1.19984213e-02
  4.08961758e-02  1.41108067e-02  6.65916055e-03 -1.31394589e-02
  1.08169254e+00  1.09837780e+00  1.01396748e+00  9.46762000e-01
 -1.08701996e-02 -4.87515466e-03  7.86652501e-03  2.44212608e-02
 -3.77618923e-02  1.32934899e-02  2.40452173e-02 -2.05197759e-03
  1.18386320e+00  9.02857261e-01  1.04732382e+00  8.11452395e-01]",0.48747791748573505,No
49C7346EBDBDCE29,A1B2C3D4E5F6G7H8,0.006840078115518962 1.0384774096614846 -0.004998081273264099 0.016100845984934047 1.0942944067599596 -0.028351579226549097 0.019394352402558608 1.1300689403432544 1.1850418863142134 0.9629398505803407 -0.026672015172020593 0.0004341981080266382 -0.0032396500288969245 0.8598207594418971 1.1396293881850754 0.982315752723224 0.0059831890307888045 -0.036459820191488114 0.8070149351484415 0.9184917703957804 0.012265767253469529 1.1301090112258774 0.02206346669092651 -0.019483884345986982 -0.02871145864183169 1.1443678646626707 0.8631394912761364 -0.04300626289609558 0.989274453019779 1.0943586471401638 0.7658182089308485 -0.008009096602625368 0.8473324047029478 0.005726019892844322 0.7891396516162728 1.0637204458018112 0.8758856325600066 1.0794441497042497 0.034296261968414184 0.9922479755703761 0.8328212244564304 0.0017645487604971016 0.9070414347877586 0.9940046884988819 1.0475927640273033 1.1766003620094492 -0.012886308851269462 1.1673262135135603 1.0227761058979532 1.0111228422914016 -0.00014279102861021968 0.019907529100199037 0.9041524181580829 1.0338674704314437 0.8642294004203694 -0.006970578092434332 -0.013384212224258259 -0.005400271454708041 1.187291058115705 0.00493573528953791 1.1703888768813586 0.0504329380465116 0.0028717815494331274 0.965859767377422,"[ 6.84007812e-03  1.03847741e+00 -4.99808127e-03  1.61008460e-02
  1.09429441e+00 -2.83515792e-02  1.93943524e-02  1.13006894e+00
  1.18504189e+00  9.62939851e-01 -2.66720152e-02  4.34198108e-04
 -3.23965003e-03  8.59820759e-01  1.13962939e+00  9.82315753e-01
  5.98318903e-03 -3.64598202e-02  8.07014935e-01  9.18491770e-01
  1.22657673e-02  1.13010901e+00  2.20634667e-02 -1.94838843e-02
 -2.87114586e-02  1.14436786e+00  8.63139491e-01 -4.30062629e-02
  9.89274453e-01  1.09435865e+00  7.65818209e-01 -8.00909660e-03
  8.47332405e-01  5.72601989e-03  7.89139652e-01  1.06372045e+00
  8.75885633e-01  1.07944415e+00  3.42962620e-02  9.92247976e-01
  8.32821224e-01  1.76454876e-03  9.07041435e-01  9.94004688e-01
  1.04759276e+00  1.17660036e+00 -1.28863089e-02  1.16732621e+00
  1.02277611e+00  1.01112284e+00 -1.42791029e-04  1.99075291e-02
  9.04152418e-01  1.03386747e+00  8.64229400e-01 -6.97057809e-03
 -1.33842122e-02 -5.40027145e-03  1.18729106e+00  4.93573529e-03
  1.17038888e+00  5.04329380e-02  2.87178155e-03  9.65859767e-01]",0.5625516931999306,Yes
0EF40DEDC553C0BF,A1B2C3D4E5F6G7H8,0.004737228996359702 -0.01824267291940931 0.02862415496192898 0.0025602755085800243 1.2367464777468709 1.115460352692422 1.0604814449666862 -0.031588776177489584 0.9352642752769091 1.1713468433515077 1.1570090012481304 0.9680781094320834 -0.03077553734285057 1.092742401261868 0.01698932759204927 0.002749227959330479 -0.03531872075056637 0.039332226797150344 -0.015566086638681307 -0.030375725720892355 1.214494135950006 0.9322007394694719 0.022693357715387105 0.8420933139021219 1.0188171235744057 1.0692038200104301 1.1845314736275137 -0.011853715979398737 0.9573972416584138 1.101943104540129 0.013644872751926676 1.097260074499014 0.9827338003545093 0.958223690895533 -0.008195594264534208 0.001536351384161359 0.03554497918682962 1.13307604776689 0.0042168319013382366 0.7946811388546866 -0.02341644356144122 1.2110283194229972 -0.0010016207123184893 1.1872963527739095 0.004148921350582433 -6.285796995972973e-05 0.9924118832669284 1.0164190660348253 0.9092761350418889 1.1501852831208426 -0.009694175977371614 -0.003463500807377698 0.050659451438531726 0.018518842865968967 -0.009595897461214946 -0.0368753108071035 0.8364546053353115 -0.0016045584062560339 1.1242676459050929 0.9039867711216361 0.7802101666505792 0.9495506846998776 0.9143777801376167 1.033975544279953,"[ 4.73722900e-03 -1.82426729e-02  2.86241550e-02  2.56027551e-03
  1.23674648e+00  1.11546035e+00  1.06048144e+00 -3.15887762e-02
  9.35264275e-01  1.17134684e+00  1.15700900e+00  9.68078109e-01
 -3.07755373e-02  1.09274240e+00  1.69893276e-02  2.74922796e-03
 -3.53187208e-02  3.93322268e-02 -1.55660866e-02 -3.03757257e-02
  1.21449414e+00  9.32200739e-01  2.26933577e-02  8.42093314e-01
  1.01881712e+00  1.06920382e+00  1.18453147e+00 -1.18537160e-02
  9.57397242e-01  1.10194310e+00  1.36448728e-02  1.09726007e+00
  9.82733800e-01  9.58223691e-01 -8.19559426e-03  1.53635138e-03
  3.55449792e-02  1.13307605e+00  4.21683190e-03  7.94681139e-01
 -2.34164436e-02  1.21102832e+00 -1.00162071e-03  1.18729635e+00
  4.14892135e-03 -6.28579700e-05  9.92411883e-01  1.01641907e+00
  9.09276135e-01  1.15018528e+00 -9.69417598e-03 -3.46350081e-03
  5.06594514e-02  1.85188429e-02 -9.59589746e-03 -3.68753108e-02
  8.36454605e-01 -1.60455841e-03  1.12426765e+00  9.03986771e-01
  7.80210167e-01  9.49550685e-01  9.14377780e-01  1.03397554e+00]",0.5470554641216301,Yes
7DE6E0A5368934CC,A1B2C3D4E5F6G7H8,-0.04368822192215811 0.8876975655327297 1.0782804384053466 0.9348305050028328 1.021409211491951 0.9945203833850608 0.0013267752179466133 1.1092100362327106 0.9077541140884661 1.0284662687158825 1.0429185607470515 -0.015330510518383396 0.0016307426021845146 1.086162076589245 1.1574557516228912 -0.009874126378396663 0.8236913280656584 1.1513265583674912 1.1334635467594052 -0.0409303271606063 -0.018637324454462315 0.020824621927823864 -0.027827070136370737 -0.0039597248947270845 1.1561882270031223 -0.024916497671365802 0.9691469944396077 0.016000486238426304 0.0379978487631979 1.01647149583702 -0.019090117462495795 0.9710684321636223 0.001533168414446431 -0.01000366998417679 1.0675085053852285 1.0561326803409115 0.01688065707100287 1.0334069626094549 1.0732453607506465 -0.008934760427299815 0.9376061332911678 -0.009998385666426503 -0.012592021572277113 -0.01619008338123028 1.1704253282398085 0.0044855623202768105 0.021106978935845497 1.0893041250356466 -0.033255995912664836 -0.01284611068168501 1.0681941034786753 0.9852961177248625 0.002499685304135226 0.9970083680980257 -0.0041599503927953205 0.01522700477400095 1.1362938237217697 1.0123670475239048 0.0052748027606196865 0.004487184777795117 1.00586007120328 0.9062456842141681 -0.004008196938111083 -0.00768595949045558,"[-0.04368822  0.88769757  1.07828044  0.93483051  1.02140921  0.99452038
  0.00132678  1.10921004  0.90775411  1.02846627  1.04291856 -0.01533051
  0.00163074  1.08616208  1.15745575 -0.00987413  0.82369133  1.15132656
  1.13346355 -0.04093033 -0.01863732  0.02082462 -0.02782707 -0.00395972
  1.15618823 -0.0249165   0.96914699  0.01600049  0.03799785  1.0164715
 -0.01909012  0.97106843  0.00153317 -0.01000367  1.06750851  1.05613268
  0.01688066  1.03340696  1.07324536 -0.00893476  0.93760613 -0.00999839
 -0.01259202 -0.01619008  1.17042533  0.00448556  0.02110698  1.08930413
 -0.033256   -0.01284611  1.0681941   0.98529612  0.00249969  0.99700837
 -0.00415995  0.015227    1.13629382  1.01236705  0.0052748   0.00448718
  1.00586007  0.90624568 -0.0040082  -0.00768596]",0.5130359729707696,No
BFD2A2309C31FB2E,A1B2C3D4E5F6G7H8,0.9067696976303536 -0.008346935677017837 1.1452598612655982 1.0293654999690511 1.1570812373376316 0.8001040436554775 1.1403485229793098 0.9430138043615378 1.0232367693645275 1.059102851527467 0.03827984660468866 1.1650342024026494 -0.014571286929635116 0.017662384131693954 0.9050941622304741 0.004488837725032356 0.8344047896501455 0.01182656620658218 1.0585107862041128 0.024872925751631927 0.009741986980416032 -0.002956870451998542 0.931205907950899 -0.0007546216134956378 0.026263692787429106 0.036946588129232814 1.2437126178920461 1.0834622496931037 -0.017900610143506985 -0.014511348770180683 -0.04872190250665729 -0.017121386943687863 1.1185013114508318 -0.004565019883754667 0.02262324934946628 0.8788144995408831 0.970985187351936 1.010567529425039 0.011321807804629422 -0.019031664371293687 0.012824787341999256 -0.03466569967497559 0.9527255469921426 0.9388735767591915 -0.017720525112624317 0.008277256252713283 0.010139152903085976 0.8377817794084728 1.0196907056440512 1.0505340957635845 0.9751172513792389 1.010945216085341 1.16139255380591 -0.023103813041770362 1.1489555093312176 0.8295741014334325 -0.016567434830990845 0.005246521883463232 0.822534994809302 0.004262452812288332 0.8631050712270738 1.102463164056947 0.9745523024664683 0.0059670260427523705,"[ 9.06769698e-01 -8.34693568e-03  1.14525986e+00  1.02936550e+00
  1.15708124e+00  8.00104044e-01  1.14034852e+00  9.43013804e-01
  1.02323677e+00  1.05910285e+00  3.82798466e-02  1.16503420e+00
 -1.45712869e-02  1.76623841e-02  9.05094162e-01  4.48883773e-03
  8.34404790e-01  1.18265662e-02  1.05851079e+00  2.48729258e-02
  9.74198698e-03 -2.95687045e-03  9.31205908e-01 -7.54621613e-04
  2.62636928e-02  3.69465881e-02  1.24371262e+00  1.08346225e+00
 -1.79006101e-02 -1.45113488e-02 -4.87219025e-02 -1.71213869e-02
  1.11850131e+00 -4.56501988e-03  2.26232493e-02  8.78814500e-01
  9.70985187e-01  1.01056753e+00  1.13218078e-02 -1.90316644e-02
  1.28247873e-02 -3.46656997e-02  9.52725547e-01  9.38873577e-01
 -1.77205251e-02  8.27725625e-03  1.01391529e-02  8.37781779e-01
  1.01969071e+00  1.05053410e+00  9.75117251e-01  1.01094522e+00
  1.16139255e+00 -2.31038130e-02  1.14895551e+00  8.29574101e-01
 -1.65674348e-02  5.24652188e-03  8.22534995e-01  4.26245281e-03
  8.63105071e-01  1.10246316e+00  9.74552302e-01  5.96702604e-03]",0.53285980255939,No
F11BA2B850063FB8,A1B2C3D4E5F6G7H8,1.092232516754514 1.1244343543170394 0.9051420742099748 0.9645730166256691 0.0002711862174066302 -0.02466440773879452 0.008079352124683444 0.8273093129693737 -0.011819844809436614 -0.013177485846165474 0.01455961736340859 1.0333441484242363 1.011555392120034 -0.04020801921498972 0.9948329338809492 1.0137083560664675 0.9729581075097745 0.002125636580183804 1.0842462344404404 -0.024092955168831923 -0.0015500353663027164 -0.005168565427996825 1.0731785393924753 -0.004569984778249621 1.2038728736010416 0.001417383448832248 1.1972386889183926 0.8521663027560623 0.9216842493884687 0.007341037067596961 0.028682655656611444 0.01196003358506504 -0.009633444712746322 0.834947532274719 0.007644326542993504 1.1965655514667795 0.0033154866946925564 -0.016269397519686334 -0.021431988499975862 -0.01304832145764774 -0.0049950312495071 0.009710976810818988 -0.019339686613201564 -0.04401835923468122 0.043025699273963616 0.8226086625337452 0.8863840206916636 -0.023587365309647522 0.012563696006622313 0.0147209864784341 0.9313604019122729 0.8902021040752239 1.059590554780357 1.2029998229056411 0.9585886473478128 0.9341606062381651 1.164155284704313 0.016018976214393254 0.9624996012885224 1.177824735628878 0.9450460978921432 0.05154512094466307 -0.00024766501157420844 -0.025276204873056915,"[ 1.09223252e+00  1.12443435e+00  9.05142074e-01  9.64573017e-01
  2.71186217e-04 -2.46644077e-02  8.07935212e-03  8.27309313e-01
 -1.18198448e-02 -1.31774858e-02  1.45596174e-02  1.03334415e+00
  1.01155539e+00 -4.02080192e-02  9.94832934e-01  1.01370836e+00
  9.72958108e-01  2.12563658e-03  1.08424623e+00 -2.40929552e-02
 -1.55003537e-03 -5.16856543e-03  1.07317854e+00 -4.56998478e-03
  1.20387287e+00  1.41738345e-03  1.19723869e+00  8.52166303e-01
  9.21684249e-01  7.34103707e-03  2.86826557e-02  1.19600336e-02
 -9.63344471e-03  8.34947532e-01  7.64432654e-03  1.19656555e+00
  3.31548669e-03 -1.62693975e-02 -2.14319885e-02 -1.30483215e-02
 -4.99503125e-03  9.71097681e-03 -1.93396866e-02 -4.40183592e-02
  4.30256993e-02  8.22608663e-01  8.86384021e-01 -2.35873653e-02
  1.25636960e-02  1.47209865e-02  9.31360402e-01  8.90202104e-01
  1.05959055e+00  1.20299982e+00  9.58588647e-01  9.34160606e-01
  1.16415528e+00  1.60189762e-02  9.62499601e-01  1.17782474e+00
  9.45046098e-01  5.15451209e-02 -2.47665012e-04 -2.52762049e-02]",0.4713952208327035,No
