Plaintext,Encryption Key,EM Traces
9CC069545E2BC319,A1B2C3D4E5F6G7H8,1.0339784833545629 -0.012506345398781392 -0.0034513689888770395 1.0950876136086343 1.1320796549470185 1.0302018796239218 0.005907437335909975 -0.0026334623998013917 1.0687748266534296 0.8555825574793567 0.01561196852411227 -0.02244700556907034 0.010045503057848374 0.02456963366384289 0.02255110520313421 0.013904371432114856 -0.0003624156599536945 0.9004907700930929 1.11633531152959 0.0067778495135321646 1.0685177636840963 -0.03416012405919075 0.015269647372854902 0.8142291450068553 0.02086734229460664 0.9519464828567409 0.01752779437595916 0.9255820815313492 -0.00587264251514064 0.8162171475169381 -0.038853017191254675 0.014344331433035854 0.002325418767010481 0.8846561670750029 -0.01250310432006079 0.9695638830636423 0.8451600595240621 1.175803686649424 1.2401255566022806 0.03147504814644037 0.031844065050610874 0.024095841040191954 0.8683773514971739 -0.03970809102482432 0.85519769804786 -0.003540861734657162 1.1529630302411737 0.8848655243266549 1.1055296455444523 1.0692923875700455 -0.001432100884417737 0.02746858055500923 0.010593290510207133 -0.02068317568186746 0.9599166003464545 1.1512943115062615 0.0033043329951885554 -0.005912981209678273 0.023444990393868933 0.8172020973609152 0.8567123818257172 0.0030913996484218855 -0.006081045551786728 0.8376411100930602
1094446117FAAD08,A1B2C3D4E5F6G7H8,-0.007846239785905533 -0.02007818664312737 -0.003699618115487966 0.7785373505093671 -0.0144033935168957 0.007006115199380899 0.012789181351463882 -0.006046190166258407 0.8944307056603494 0.01969485509095562 0.006714645290774123 1.1237349406783805 -0.0018618840535916908 0.8560280342648673 0.012514522345341741 -0.0015095407459817423 5.868769901996134e-05 0.8631472365130265 0.016207752781638204 0.02144059183505542 0.01661268384457438 1.141214247324089 0.024467645467865676 0.010787453416957058 -0.01723383033584633 1.1853305508898944 0.9393000970273707 0.0071742524689261435 -0.03390109627571401 -0.005561612165216648 0.010910933804326402 0.8415585034408705 -0.02485079259263381 0.008292655694763852 -0.028884335987520098 0.8145214644051578 0.009478225611638347 1.044264246818861 1.1312097008625337 1.0511168121127317 0.8642326551858093 0.9277342917155873 0.9182141436186876 1.122649974747712 1.1734482667218427 -0.025428493398578632 0.8581071828506168 0.0058588275949153605 0.8261846624698842 0.01045858439056457 1.067461625195483 0.00048692748465792074 1.2046551236903744 1.195519929303517 0.018254269210782298 1.1242946475366817 0.0037374960126697865 -0.00525589461648485 -0.007359052314675559 -0.028525158412063552 0.9450693810643626 -0.008793398106897912 -0.04323295792243584 -0.023360567560437768
0E3568E245B7BD77,A1B2C3D4E5F6G7H8,0.0014025507165240936 -0.02453422755468571 -0.005406579781549109 0.016325955826995215 0.9715806262943291 0.9994052243741826 1.1194122434436113 -0.0035199736356689875 0.0077650257783434895 -0.02250780272726086 0.9210881553720082 0.9945559200484344 -0.04968324069292834 1.1136579851576407 -0.019894678454083572 0.8812212672470504 0.0008896070210828256 1.0185909664565174 1.1893051334202582 -0.021218163583801925 1.180527244897961 0.023975267617886663 -0.008427796924701704 0.005897404365347847 0.8643678006466862 0.9716135008100742 0.9138425984220665 0.017662894155058263 0.018951966837228846 -0.0146805299057244 0.9614133874865151 -0.01868940279115434 -0.004119590802878912 1.1458874948146913 0.00851221032085507 -0.05307863098795572 0.004795027807453713 1.1209657557647585 0.01845242546167062 0.8901504318677945 1.011246387902705 -0.020761252971172435 0.804650983207075 0.850587003111492 -0.03446782309857733 1.0928604757824856 1.0365310742256537 0.8069724819147522 0.8401823511498386 0.005340173368743035 0.9709286524375464 1.0553409492863508 1.1885726610882292 1.1131880439932678 -0.01185484275785248 0.9806696767043255 -0.012835171605285968 1.0107517154001822 0.9148481034416537 1.1562922761019137 0.020076278155590873 1.1996513006628926 0.8614507148991293 0.8681860891544515
C5F385743B992F09,A1B2C3D4E5F6G7H8,0.7774267789703211 0.923788756767788 -0.0057257001177784365 0.016523995247815157 -0.002029058088828255 0.9723296185711326 -0.02327677569197864 0.8092578399697826 1.1841170154760714 1.1633431669042815 0.888906766410051 1.0843508527954147 0.015051986919412062 -0.022837355372454505 0.8459011887865654 0.9673137481478657 1.1662669769982488 0.015328891941923047 0.0034182024442494688 0.01508164393568126 -0.006216049319889132 0.9687550133611249 -0.005972203409542273 0.832522661134759 -0.016702912383433292 0.9969441588748552 1.211179195443434 1.1554587152629883 -0.011792579286111904 0.9419540763161524 0.008115023889414666 -0.012399154567710471 -0.0028513426273469008 0.0037357565042699034 0.8214608051755495 0.9637364583333584 1.1386785694751693 0.0005200909949307485 1.0369491252024268 0.8904326975293381 1.0244829932623272 -0.016708031491408374 -0.011076806199691256 0.8290336905015218 1.1728017431748772 -0.019470136257175256 0.0196216604917016 1.1433058942160155 -0.006821829903801799 0.002338359357927846 1.111342343025236 -0.01954751333194806 1.172665828356945 0.8701521055819149 1.0259344167985804 1.1729747483152535 -0.017095113156258876 0.013945401127830184 0.0031898355307986917 -0.017436973565148183 0.9235845062141462 0.0009652008813031542 0.024966292316377668 0.836787504500388
AED0EBFFE9957138,A1B2C3D4E5F6G7H8,0.99571061066021 0.00875987572105317 1.039350302120596 0.018380729593122664 0.7956961864210339 0.8070617052285205 0.9299369318153258 -0.012473250817141885 0.8518492747538046 1.0655339257417873 -0.03489768100899953 1.1354307300842377 0.023845308963544355 0.012564377861281529 0.028204930988159755 0.016007256604688443 0.936336113668399 1.103260986081947 1.1761010077387708 0.006833148605123613 0.8652734144670016 0.006077200041705996 1.0628779850981604 1.1234840204758147 0.8840563748758625 0.9753633863153025 0.8039323346985175 0.8578742046871148 1.0065518665670712 1.105208126530425 1.1752797616900117 1.0233762533503536 1.1630222790954232 1.1627581802078115 1.2211847657277586 0.021097839929759936 1.041094235521151 0.0007910030763597294 -0.025995592069981 1.2072949057787503 1.087450988158356 -0.0218947307323603 -0.020404631808854365 1.1810021859767754 -0.026431465559301613 0.9849216932672716 -0.032057065797446625 1.1205020749347432 -0.006854556466407143 1.004354476334219 0.8593606636003921 0.8533375688301656 0.00031942115324872595 0.028560412878026117 -0.033994158197349286 0.7917553132525523 -0.010741495034678196 0.01971768173402818 1.0351144624998925 1.1028670455478207 1.043928638662602 -0.011477701613496576 -0.05926601024981787 0.02258175820326915
669425C143A51138,A1B2C3D4E5F6G7H8,-0.00974526712709987 1.1616054660942179 1.0096355080718187 0.0257708917014417 -0.02024287408939752 0.7875776905886389 0.9960053365237637 0.006167063422505821 1.1766166764017825 -0.005334447020726837 -0.00856356606139096 0.8227194741864703 0.004254022785311776 0.8956677531415919 -0.003235267326222113 0.004399840129822552 -0.021174275014973678 0.024016589070559594 0.9268307731226917 -0.00399255129213491 0.00020983078660422136 0.8715928424340503 0.009784004893370375 1.1128241324696146 1.0477923359154646 0.9675331354956848 -0.031000545383780127 0.0097967575226054 0.00707405791409688 0.011596134999725498 0.010071368116592998 0.9729916211019497 0.045820826798406024 0.938549848144647 -0.010967138278822822 0.011716598213388649 0.029531462001651135 -0.009195616218898302 0.8591897324830601 0.932780255637852 0.9634663995955264 -0.05365885796586872 0.9308893672712807 0.004434673006839967 -0.022490265326957106 0.8055443521035972 -0.03450517892256312 1.1268588738222398 -0.017554147441887595 -0.032176180202785676 -0.002145561244055244 1.0324141715350876 -0.013532127424514045 0.006840399077333047 0.019837963151942882 0.8424385683419746 -0.03483651634622591 -0.047122650725076626 1.1821762581263993 1.0133288123357735 1.0157133306164956 -0.006643556286054907 0.017309503635555838 -0.002269473724995866
C252D7D9A4FB6801,A1B2C3D4E5F6G7H8,1.1808521069676492 1.0095692320110679 0.005269230519069246 0.0521653050952568 -0.034865230861142404 0.008541134728486045 1.146900125708881 -0.00334450653193766 -0.003800583637945312 0.8559709148431656 -0.02834834371438439 1.1342729440329673 -0.016539935407270754 -0.03919228128939019 1.0233101715779498 0.027549958902490873 1.0891271669891902 1.0196429249909766 -0.003371328484115737 1.0878345825417197 -0.016875900284880327 0.8776661832154051 1.1427927486248255 1.0740337237682742 1.1236810148477068 1.0921816207214399 0.010347170045856488 1.1876459650985831 1.1601851913406371 0.0002201912358832622 0.035151265311633005 1.1086348117730884 0.7883597272711758 -0.0004519422314259658 0.9681358754821662 -0.01872805293435345 -0.01412790997557238 0.8733686992530645 -0.008911247659021711 0.004620159382289281 0.8760312617133267 1.1563477960947726 0.8256279284077715 1.1540508812423267 1.1271224645430344 -0.009048960536979078 0.9946194053981127 0.9964125018835163 -0.007376291296475931 1.1753908539604248 0.9704337276213911 0.03523744756936091 0.8332364460010818 0.04529651801250042 0.010430727748224138 0.018814238512589378 0.04561345572726681 0.013553949457836133 -0.013828349466043372 0.0272330820414593 0.005931504846762869 0.015164995690105878 -0.0395720576146307 1.0902913156846628
473B1FF0C99F6A83,A1B2C3D4E5F6G7H8,0.01861482849515783 1.0627910952658837 0.017050312447761153 -0.007890438364944576 -0.00449632835107005 1.0935187786763647 1.1151514238558167 1.098783994504926 -0.002116384528310047 -0.019494834863860302 0.9432651070854579 1.0794189737292417 0.8341560263498292 0.01140518297943558 0.8870941772235104 0.9440631063160427 0.041551505408241825 -0.007843041558466012 -0.04628566665505805 1.0315626087754644 1.018251092679927 1.0820828264777156 0.9284149073972954 0.9480123452078097 1.1373197883974626 1.1155517040814606 1.1058364173011157 1.1727622161081566 -0.01692379263370449 -0.011444903221081878 -0.031072245396672474 -0.024521454795103387 0.831824293589563 1.0257113790610615 0.041125898428397416 0.012508108275721576 1.0948917351877534 0.005230433500920145 0.019555070172627247 1.0395229358980513 1.0681237291826902 -0.010421615460189326 0.04067631600555625 1.1308664210250199 0.996546506472435 0.8941433395138165 0.8203592622332122 0.9003097365141713 -0.017118196979571836 1.0459479303617962 0.8933884771767809 0.02065892877366457 1.1085415513683587 -0.0263902610756348 0.9830418750532509 0.0050588818356446345 1.0809727967039553 0.02365158246370858 0.012037684911582395 0.015413688829287531 0.012890757962171404 0.01641729775257383 1.0652266912765027 1.0111963700568818
DE8335A9B7E015A9,A1B2C3D4E5F6G7H8,1.1254127673632937 0.9158265064287845 -0.0051866265163472815 1.1288889898437038 1.104577245695314 0.8022876878480545 0.8608899832184397 0.022369808969561686 1.025535136484382 0.015614198165448625 -0.011566644827910847 -0.010711702435736976 0.01601429683949009 -0.022381658941174176 0.810147492108414 0.9990385010137044 -0.0201708800995465 -0.009690265377553608 0.9824389773413732 0.9430768423012343 -0.0011886895744935044 0.9270256139262961 0.002899234258639555 0.8861173406482875 0.80222967139824 -0.018061316772263806 1.1334360404050652 0.013340216242262582 1.1916416879297111 -0.03702222822402232 0.04552554489103561 1.1584786836793846 1.0893376662925587 0.01503172644539458 1.1418661163246988 0.995310082727592 -0.010708648532152278 0.829115143227963 1.099527892945868 0.9144210401464054 1.0232706264574642 0.818737713044669 0.9794070242198839 -0.005225864511497769 0.015756222988912116 0.036510443781941716 0.012622608901082218 -0.011868968808769967 -0.014946891624179823 -0.0013704658561775923 -0.008184965930965305 0.8597845449807375 -0.03853887509631029 1.0503139949832367 0.009390604551368474 0.8932107162469028 0.7864723537107966 0.007337473345719892 1.0465303839850806 -0.005061452395889177 0.9880308986096915 -0.006836768177664431 -0.01999214505498663 0.8251217481623738
3F49FA169E04EB3F,A1B2C3D4E5F6G7H8,-0.017479992274313898 -0.012889248745532988 1.0754825086750575 1.108585414039237 1.1600964974680608 1.0312410002472614 1.0988857598372164 1.104669128338571 0.04535401555532596 0.9271588287750888 -0.00687856835436122 0.01633821123641068 1.1917444899656837 -0.023637895243756257 0.019946095759988812 1.0929556612769227 1.1833373045019073 0.9668949642606081 1.1583475605916083 0.8657548793332147 0.8826606091268532 0.01253292607450049 0.9740113621220866 -0.03290320142625506 -0.024928148421553446 -0.028389148996982222 -0.00828696237372558 1.2141477606548523 0.0037301846221794543 1.179159992322425 0.8414941198134397 -0.02202409033065584 1.184611974267963 -0.00033740659158788177 -0.0008451383540164048 1.1750160076161216 1.0572289918874873 1.0717253225624326 0.7922459982974458 -0.00036848445220336593 -0.013112908222604469 -0.005334209840909827 -0.0009286514877883545 -0.005570930132022751 0.016389325590384106 0.9199108842490882 0.01324707185394087 -0.01981242676721294 0.9282861463220512 1.124151671031178 1.151304746751706 0.012981610269062893 0.8768294967411663 -0.029948655636231798 0.8831755095644114 1.1602619882315288 -0.008577095498692663 -0.019240119675145318 0.8292494321776365 0.9766790598847456 0.9850965328043338 1.1437686521854193 0.9574160166309914 1.0161694587773178
22F01074AC6403EC,A1B2C3D4E5F6G7H8,-0.021335123922063947 0.01941689639609699 0.9615829539917192 -0.013433570886706478 -0.0039517470398582125 -0.0361489072771456 1.0895293002771753 -0.0015898897273727802 1.1172712081242746 0.9064919531370491 1.0040403231463861 1.165097747278726 -0.004361425711991871 -0.01294501916354958 0.022860441115704903 8.423486816999075e-05 -0.007883607581075409 0.016430924740244917 0.016592652925027613 0.9970469319581788 0.005747974903190413 0.022502934141158688 0.04547527312911135 0.01595045914797921 0.014296115395901395 0.8535206088439609 0.8784232469974923 0.9041962044352458 0.012552825066978086 0.8643142695413003 0.01407807634397435 -0.018925534293078857 1.1194521559735306 0.03615493262703199 0.8085338951629422 0.015484584485478618 0.8353661466118962 1.0021309247341612 -0.002353510456582545 0.014821961012780598 0.05550321023147392 1.169820860324437 1.142741243544975 0.0160198711178016 0.013901836127919925 1.1019196325386775 -0.015117928898662883 -0.013680219984191 0.037026553639756286 0.007069042807920367 -0.04027943484715875 -0.004861406998621749 -0.007062902377626278 0.011242810660814086 0.9977468434166293 1.150010284337401 0.8810676987072623 0.963082411283898 1.0384011521133356 -0.0041772600449298 0.9481107103963397 0.9384273818283491 0.028238781817043496 -0.009920264234439468
D086F90E15A67BB2,A1B2C3D4E5F6G7H8,0.9514051585691159 0.9955652883944669 -0.032306319195514084 1.063124389338597 -0.034535851895019155 -0.0157009828100633 0.023703911016629452 0.029584188153294003 0.83967200285764 0.008376037040440319 0.03625652822893153 -0.012537907821942237 -0.023186597062158483 1.1401949493272676 0.9021969799114559 -0.023636755104106205 1.1528646485351983 0.9333787112079649 1.1388459200838084 1.0003830626289523 1.1284298969233648 0.04399552441388153 -0.03548509411438233 0.9846621222361804 -0.004389970842028096 0.016078288221806764 -0.02625920285563687 0.007326652522713234 0.9679229951101221 1.0184747189204515 0.9607860297172062 -0.008457752010603243 -0.01175860259653537 0.0033820879986230057 -0.029726357850496935 0.9778228623693446 -0.011277212687690438 0.9582436930310374 -0.013520416809155921 0.8174060244593779 0.8528687704927045 0.0268337636966885 1.0284480599579038 -0.007796421837995772 0.03780059089576394 1.1118923271447982 1.1024679133616704 0.018583220240718307 -0.01773434037637556 0.9086796708852188 0.9646350971014132 1.1921039493556924 0.9705577594775172 -0.03469380967500201 0.8627174986421015 1.0307050794593182 1.1832082479442603 0.028492501433302238 1.209073639623653 1.1620254984381608 -0.0008844157800167536 0.010681987714654282 1.073281937334771 0.0025273291563876095
941F5A69D972F121,A1B2C3D4E5F6G7H8,0.9387107753190156 -0.018317963748658198 -0.025843614199144438 1.1476694560574783 -0.016647707043813825 1.1077178044764382 -0.0009267737174871236 0.006642547769534015 0.01405705888703903 -0.0397567056933936 0.012942276231588074 0.9330442930673409 1.1338932159844564 1.1555760178033148 0.9236250056807934 1.1421571354050548 -0.0034209844363710874 1.017622652466229 0.014752950929128046 1.1713212214710138 0.9338783188002011 0.005291329575796425 1.0334032151431096 -0.0002145710368113055 0.0295377033898695 1.1840955960910942 0.8954168325286034 0.014583207845103354 1.0260732403968151 -0.005586094452130721 -0.005113919307431022 1.070413238996216 1.0101615245018776 1.1585974860447144 0.0033746017762299424 0.9819169643804082 0.9821616978232969 -0.006105897567790423 0.012537198623225212 1.0467369325281317 0.027140975850390072 0.8526142536279767 0.8856231059938697 0.946092618373531 0.020176410063846704 -0.013877457033860412 0.8419578703461356 -0.037322164373178875 0.8444216589969474 1.092639112322664 0.9707997205881008 0.9344752479957212 0.0042941252258697415 -0.0215183287205878 -0.03723702532086386 0.9555217362631288 0.006632758221237318 -0.005055870401783758 0.9956637662159316 -0.02351456474707945 0.002503579420980217 0.011892935536899968 -0.03240381163511933 1.1455589223282996
9FC9849AB6CA9B75,A1B2C3D4E5F6G7H8,1.0954128663186342 -0.04489408334755212 0.010660386814484064 0.8001916222918685 1.079413038239505 0.8194494051999677 0.9045670365572 0.8939415891055187 1.0805774519976001 1.1839360119115838 -0.010985820577791062 -0.011907498128011458 0.8423758647090748 -0.0397810187447945 0.049610194861831984 1.0134443242928135 0.902928069790838 0.002306781520562163 0.0241895288755763 0.02726669589130391 0.010164885783470901 1.1086432060871096 -0.040424847412931716 -0.010837425199554026 0.8211628558258419 0.02066602495199591 0.008580657109221146 1.1278934452962828 0.8128007896605208 -0.006330347652884997 0.7881868977361105 -0.0014935427958922393 1.038157713261696 0.011357449482407102 1.0460597000198097 1.00266336620511 -0.004681198685008635 0.9019107000098086 1.0586782051599786 0.010417870815010862 0.9281572991765993 0.9806652538102987 0.03696023770526983 0.0029175862003614932 0.9068157090604905 -0.01550181029087585 1.1089695035788971 0.028118627774129698 1.1168681693674711 -0.02246002833697426 -0.007403073643683595 1.1681091016995035 0.9702477315535926 0.008908284062819589 1.144146983997373 1.1775329395494278 0.012985419261005049 1.0766606889091594 0.984071308155311 0.8301777276627685 -0.005650965421187981 1.0765737096521215 -0.032234948560451414 0.8456411498921244
BC4790EA7D27130B,A1B2C3D4E5F6G7H8,0.9815420389885638 0.027124407441165996 1.173219819700413 1.0299845752393044 0.9170428083859073 1.0060098643073552 0.030524269204801502 0.006481629278841427 -0.0075098740634845255 1.1238637230909767 -0.02609161480814001 -0.012611898218269057 -0.0071597935102331355 1.0629384500252606 0.9705898797911581 0.8544500090268056 1.1927920712195972 0.01584281642904461 0.009053124840259313 1.1510684413446068 -0.022380957927946376 0.02064215742131219 -0.02508780012457999 0.025269032907415702 1.1613599884556822 1.0196613291424907 0.9924398987691273 -0.029489344839384368 0.9297594986848167 0.009623919743000213 1.2035403953011348 0.028052325157226887 0.009943889211225923 1.1307367483519752 1.1504341278652506 1.1216449078965467 0.8133747502931303 0.8948451058904293 -0.036557501038074446 1.0530519786028034 0.01811348986922547 0.023992701741743595 0.8137272575829538 0.009340168515688125 0.008191544943412562 1.0164594316916524 0.9671604696792291 1.1644700809939568 0.02870004738122011 -0.01243012483743214 -0.02260698302904408 0.9729828400329376 0.03845176185001654 0.0028709281078046433 1.075572127563137 1.0354469600896896 0.0030190913681258083 -0.003357126872139257 0.01011794239160459 -0.03757646749378627 1.0206134401242541 -0.029802943002711257 0.8604229174901598 1.115791004572969
F9A0807AECBCE4CA,A1B2C3D4E5F6G7H8,1.0408854367033837 1.1548320200628615 1.0118212817642438 0.9137383684274529 1.131684686985058 0.008953400069692637 0.012307199735377734 1.1037623854027705 1.051525922423913 -0.0016813447203782945 1.0871753264996966 -0.008614242483703327 0.01661427147073118 -0.012006896717913997 -0.014124929098105967 -0.0077225490794249835 1.1613615382018811 -0.030995979956873827 0.0188981267779795 0.02493739538841687 0.023658057532760617 -0.017299604537209846 -0.009403528093301949 -0.013520138801895428 0.015089389309098256 1.0633284384325963 1.2063199835953233 0.8076759560614528 0.9762522681409121 -0.010855217481031616 0.8772555435121087 -0.009844520876240272 0.8448941442214148 0.7720712706972891 1.0318157658080096 0.0010101502100806827 1.0584058633322704 0.9389471312500944 -0.0019040779541471787 0.0144667527280075 1.1696741903771042 -0.032457922859460364 1.0830393801944267 1.153118616436417 1.0618357451895544 0.944331001372457 -0.029540808857628453 -0.025186783635591414 1.022433394333465 1.143197220403461 1.1046202723551775 -0.0025352487431575866 0.013620771435886534 0.9921980916874367 -0.011097735838248326 -0.011862645653251392 1.0083588446375211 0.8214107795079423 0.017264498341395842 0.001321163044012662 0.9959446603996418 -0.015491950817267269 0.8530653921847893 -8.25887802249207e-06
2ADCADB2A4EF8B2B,A1B2C3D4E5F6G7H8,0.03719978854561821 -0.002423962998054757 1.0863640438068571 0.0029158565187363005 1.0993875645650248 0.04413025820545028 0.9912428595275579 0.006346569821815539 0.9731981021336671 0.9131835264856508 0.01687377317987929 0.9594978227031425 1.214689134920709 0.8855811171415299 0.005640999264559411 -0.02700865544064767 0.8586496824161425 0.01898947535832411 1.1253308544139213 -0.003219476652685601 1.0781519071692007 1.1053771441813443 -0.01312017543685771 0.9389397771534789 1.0601588730373326 -0.02116193393134172 1.15384556750136 0.9468264590794528 0.015264762764593586 0.03654468518117816 0.8934908524056557 0.0032631104320332157 1.1859833501627064 -0.00786010195728988 0.8924505806192878 0.004422214716223173 0.005949464436467477 1.0273392758143534 -0.005454568986762574 -0.0022453789837751977 0.8194488123538585 0.9275591865646601 0.9425930375552417 0.023450544595224436 1.2055009359147277 1.0913095444811622 1.1728308120784394 0.9985565301963877 0.7793829354911771 0.023809771727949323 0.027430985070324376 -0.02058535315703665 1.1935821713103094 -0.01590739443717141 0.9846928361632153 0.9670191880917919 -0.0015821909024789664 0.01561445772755869 1.0893154600195514 0.017369252031574287 0.9039691511667385 0.008547377531210567 1.0112402281797401 0.9397788429001825
D7E05B7B5F8E3A40,A1B2C3D4E5F6G7H8,1.1751545900103664 1.1595314801560006 0.008819683199719182 1.1983936154357582 -0.0035499714266672327 0.8213439767770268 1.1078864071474497 0.8875165984033689 0.8271349969938385 1.0943358189365646 0.9075596602846091 0.020015767635426635 -0.016435527870553353 -0.040313911859462925 0.026812108868988997 -0.014945237215866599 -0.02718009757296639 0.9263205890632178 0.017738155631161413 0.9970522618578364 1.2153674081651071 0.021636342225102304 0.8616439640635449 0.9278792932761136 0.03503222802023019 0.8864175681729929 0.8857010716419496 0.8974972712502365 1.0931965066992986 0.006819788905083183 0.9560589499616464 1.1280974318957224 0.028274280673383397 0.9262624712203016 -0.006408622169000645 1.0243289902007713 1.0437387394168298 0.9528424954397818 1.1056209526755807 0.952938564707458 0.9978067999757086 0.0007997167874238074 0.006077180601681671 -0.06075138929469194 1.0741956689991665 0.8424074798707324 1.027268000296762 -0.017861941194189764 0.006300508088699152 -0.0057887431844391634 0.9230298242315721 1.1199253032559129 0.9009329281856814 -0.015139582692835817 0.9076402357829222 0.017197631324720783 0.01075987159960239 0.9852735903782595 -0.02812585173346173 9.844972635705432e-05 0.028615298950280883 -0.013267892152872572 0.009766805813299235 0.004332448436520899
F132F9A0DEA1D139,A1B2C3D4E5F6G7H8,1.0006791249987215 0.8780514991920327 1.0621096687821547 1.0127159690831817 -0.006894813825876191 0.021870246706967245 -0.0056395166278433405 1.0014409386441887 0.02070367908826452 -0.037936336611597905 0.9456930398820732 1.0965924254926864 0.0017217476287295877 -0.03784107311641015 1.1072453189890437 0.0017180079183594637 1.1666953409402716 1.0693684180777552 1.0397391860159377 1.1560858888471468 0.993383645307682 -0.00943645992152716 0.008159756143491119 0.886778860981734 0.9131542645953085 -0.01619999540178368 1.1753623538729825 -0.00315093492465488 0.00871966440904374 -0.010992080965014408 -0.009164449795221834 -0.020579280943696272 0.9982148238331021 0.8296364069996397 0.0069122589295403224 1.0444183207199689 1.0250621339080368 1.0644932475686975 1.022592899833169 0.035914118027612185 0.9406105000377173 0.020603779891679934 1.0664024181095402 -0.008591059818418621 0.010641925640903199 -0.004049960214593383 -0.04163914042922282 1.0844965618371767 0.9449545336297595 0.981706750297154 -0.007815511402276496 1.062113801480834 -0.008384402979917277 -0.022626734822933873 -0.019069333394566675 1.0151187511865145 0.019239132656035357 0.015286675750485966 1.1320106566851336 0.8366251699073652 0.9874901941574229 0.006753214476821156 0.042913172042778086 1.0267119588019196
B2165DDD7C0DA5C6,A1B2C3D4E5F6G7H8,1.1108742278824404 0.015229417517850157 0.8291495431105514 0.9838366421611999 -0.016791097312365947 -0.009357882249028577 1.1315988867426827 0.04190112168995424 0.019512785160320564 0.01992347810237067 0.010342951325720535 1.0251432005979193 0.008094267487566352 0.8527666960984499 0.8528515626747816 0.021418790299615072 0.005276454450995975 1.0118420023920967 0.013710459478624669 0.9488739898022235 0.8264492971566442 1.0327051067043291 -0.0016485053315379763 0.8825446623710849 1.0170540934099748 0.83571190443157 0.01783479601128574 0.821288492202083 0.8897653619909215 0.976887049192354 -0.020134515532438817 1.0182884107326862 0.013573946654511112 0.8249720641813277 0.8401099448570235 1.1826591967720033 1.1331227240445558 0.7846259528951495 -0.027414105614266115 0.023020186100618498 0.02348749380933217 0.002797264888371215 0.009386802064678136 -0.00901865534003874 0.9437472304877441 0.8471607593485696 -0.006547382314566079 0.9252329689419999 1.1324808448536696 0.005126095174549482 0.9583517956628574 0.019824602166101008 0.025304299943382107 0.9158321631598991 0.03081037880284265 1.1640651366230061 0.9646895168083339 0.8508614108865822 -0.021638828337793094 -0.0005573658045802748 -0.01044036177276782 0.9394659436249267 0.8864289602710511 -0.0015923821275265592
130ACF2BD8DCB945,A1B2C3D4E5F6G7H8,0.025498781912152935 0.024791208151046948 0.025594599868687867 1.0372651763752394 -0.0038511574068146 -0.015200968758507755 0.9459768919381206 1.1027846947064677 0.02756772205776167 0.01561247960348028 0.037233124459205895 -0.03203416318064843 0.930327166770371 -0.023126414019409094 0.8151408954785551 -0.04329551761823289 1.116173606758721 1.0188339373587407 -0.02180924636590369 -0.003484260433771621 1.0029874098773817 0.9504466786449851 0.8636941328269833 0.8672385862557053 -0.017542234476851316 0.007739352612219331 1.156897632144446 -0.017314690237093085 0.8819632536792354 -0.0436566968374368 0.9453026111356821 1.2109118742200398 1.1915020797897988 0.9817856187762309 0.003501589382519311 1.1952882645217764 0.905025615908719 -0.006968229660972868 0.007355568322252323 0.03318412452332501 1.1875889524370689 0.946430927417008 0.008698651112684901 0.901496247696804 1.0685994132777454 1.1728616096514215 0.006683844571537633 -0.0031546322703936637 0.813324343409199 0.012395922394199826 0.8803376335636496 0.9042505525112672 0.93530247067373 0.05265752050614367 -0.030284924089555243 0.9777835725009006 -0.002029927002396824 1.0283711311230341 -0.008871015664273061 0.02117046321455282 -0.0009653371414043899 1.1976737463430784 0.019922862080150427 1.0531613500177046
4F6C3A5993CD2CB2,A1B2C3D4E5F6G7H8,0.004625041585122115 0.8932589335221586 -0.017174417570542888 0.03294222075576806 1.1022416532062709 1.1070172813548262 1.1307742797921776 1.0678367281129617 0.0032145163128321132 0.991045197794672 0.903824965405422 -0.007110471126136972 0.9542703248064831 0.9100153979823219 0.034955917567678026 -0.01977726655889669 -0.01803538624890441 -0.0030295471743650897 1.028621501731184 0.8488197215326445 1.0349136037076394 -0.011481768925501823 1.0117587073964829 0.008248213533755554 0.004843882367299761 1.1614434353243048 -0.012487556557853838 1.0346903802352012 1.0026467535782575 -0.015425163986248498 -0.0096669061811173 1.1854007977507075 1.0666729158860604 -0.008244576964648675 0.03216022751122245 0.9086843099744174 -0.0016492749058633653 0.028337271455092485 0.840036108857571 1.027935216540177 0.9232483249094939 1.1146762525393508 0.009098627890733915 0.029749239667596898 0.9996766796977541 1.0873381749374778 -0.013391939779835878 1.1521700881036547 0.018253949841843236 -0.02689208158344468 1.1111452542718838 -0.02966255041889095 0.9401860581788123 0.8967896146329343 -0.0034709788817525707 -0.02340490447339701 1.0206603309664193 -0.0011666052956926657 1.0245301666657958 1.0067875833018656 -0.008572146541413575 0.029784096522426886 1.0556099766137097 -0.033712014628530275
